number,prefix,specialPrefix,firstName,lastName,const_id,partyNumber,party
7,นาย,,สรธร,โฉมงาม,เพชรบูรณ์-6,11,เศรษฐกิจ
1,นาย,,นรพนธ์,พลายสีนิล,ราชบุรี-1,46,ประชาชน
2,นาย,,นพพล,ภู่แย้ม,ราชบุรี-1,9,เพื่อไทย
3,นาย,,ทนงศักดิ์,ศิรรัตน์ประภา,ราชบุรี-1,27,ประชาธิปัตย์
4,นางสาว,,กุลวลี,นพอมรบดี,ราชบุรี-1,37,ภูมิใจไทย
5,นางสาว,,ยุวดี,นิติธารากุล,ราชบุรี-1,6,รวมไทยสร้างชาติ
6,พันตำรวจเอก,,สารสิทธิ์,นวมมณีรัตน์,ราชบุรี-1,11,เศรษฐกิจ
1,นางสาว,,สิรีธร,ธนะชัยศรี,ราชบุรี-2,46,ประชาชน
2,นาย,,ไก่,ห้องริ้ว,ราชบุรี-2,9,เพื่อไทย
3,นางสาว,,รดาภัค,แก้วพรายตา,ราชบุรี-2,37,ภูมิใจไทย
4,นาง,,บุญยิ่ง,นิติกาญจนา,ราชบุรี-2,42,กล้าธรรม
5,นางสาว,,ถปนัท,ชาติไทย,ราชบุรี-2,27,ประชาธิปัตย์
6,นาย,,ศุภชัย,พงษ์ทวี,ราชบุรี-2,6,รวมไทยสร้างชาติ
1,นาย,,อภิรักษ์ชัยชนะ,ปันยารชุน,ราชบุรี-3,49,ไทยก้าวใหม่
2,นาย,,จตุพร,กมลพันธ์ทิพย์,ราชบุรี-3,42,กล้าธรรม
3,นาย,,ภิญโญศิลป์,สังวาลวงศ์,ราชบุรี-3,6,รวมไทยสร้างชาติ
4,นาย,,อนุคม,ศักดิ์อิสระพงศ์,ราชบุรี-3,27,ประชาธิปัตย์
5,นาย,,กล้าหาญ,เจริญธรรม,ราชบุรี-3,37,ภูมิใจไทย
6,นางสาว,,ศิริลักษณ์,ตันงามตรง,ราชบุรี-3,43,พลังประชารัฐ
7,นางสาว,,ปัญชญาภรณ์,ศักดิ์ปฐมพานิชย์,ราชบุรี-3,46,ประชาชน
8,นางสาว,,ชญานันท์,จินดาเจี่ย,ราชบุรี-3,9,เพื่อไทย
1,นาย,,กฤชจ์พนธ์,อัฏฐาธนมงคล,ราชบุรี-4,6,รวมไทยสร้างชาติ
2,นางสาว,,สุรีย์วรรณ,สิงห์อยู่,ราชบุรี-4,9,เพื่อไทย
3,นาย,,อัครเดช,วงษ์พิทักษ์โรจน์,ราชบุรี-4,37,ภูมิใจไทย
4,นาย,,ชยานันท์,กอจิตตวนิจ,ราชบุรี-4,46,ประชาชน
5,นาย,,เอกพัฒน์,ถ้ำสุวรรณ,ราชบุรี-4,11,เศรษฐกิจ
6,นาย,,สรวิชญ์,ขำเจริญ,ราชบุรี-4,27,ประชาธิปัตย์
7,นางสาว,,ชะวรลัทธิ์,ชินธรรมมิตร,ราชบุรี-4,42,กล้าธรรม
1,นาย,,ปารเมษฐ์,อัศวพงศ์วาณิช,ราชบุรี-5,6,รวมไทยสร้างชาติ
2,นาย,,ทศพล,แก้วทิมา,ราชบุรี-5,27,ประชาธิปัตย์
3,นาย,,ชัยทิพย์,กมลพันธ์ทิพย์,ราชบุรี-5,42,กล้าธรรม
4,นาย,,บุญลือ,ประเสริฐโสภา,ราชบุรี-5,37,ภูมิใจไทย
5,นาย,,ตฤณฤทธ,เทพประสิทธิ์,ราชบุรี-5,48,ไทยสร้างไทย
6,นางสาว,,จิราภรณ์,จิตร์มั่น,ราชบุรี-5,46,ประชาชน
7,นางสาว,,ปวันรัตน์,เอกอัครอัญธรณ์,ราชบุรี-5,9,เพื่อไทย
8,นางสาว,,ชลชญา,ชุ่มมงคล,ราชบุรี-5,11,เศรษฐกิจ
1,พันตำรวจโท,,กิตติพิชญ์,จันทร์สมบูรณ์,กาญจนบุรี-1,37,ภูมิใจไทย
2,นาย,,บุญฤทธิ์,ธรรมศร,กาญจนบุรี-1,42,กล้าธรรม
3,นาย,,ธนกร,ทองใบ,กาญจนบุรี-1,12,เสรีรวมไทย
4,นาย,,อนุกูล,แพรไพศาล,กาญจนบุรี-1,27,ประชาธิปัตย์
5,นาย,,อัครนันท์,กัณณ์กิตตินันท์,กาญจนบุรี-1,9,เพื่อไทย
6,นาย,,ภูวนาถ,รัศมีฤกษ์เศรษฐ์,กาญจนบุรี-1,46,ประชาชน
7,นาย,,แดนสรวง,กลิ่นสุคนธ์,กาญจนบุรี-1,11,เศรษฐกิจ
8,นาย,,กำธร,สร้อยพรรณา,กาญจนบุรี-1,6,รวมไทยสร้างชาติ
9,สิบเอก,,ธวัช,จูอินทร์,กาญจนบุรี-1,23,ปวงชนไทย
10,นาย,,ธัชกฤช,หอละเอียด,กาญจนบุรี-1,16,พลังเพื่อไทย
1,นาย,,สถาพร,วัยวัฒนะ,กาญจนบุรี-2,11,เศรษฐกิจ
2,นาย,,ชูเกียรติ,จีนาภักดิ์,กาญจนบุรี-2,37,ภูมิใจไทย
3,นาย,,ชาติชาย,ศักดิ์อิสระพงศ์,กาญจนบุรี-2,6,รวมไทยสร้างชาติ
4,นาย,,ชูศักดิ์,แม้นทิม,กาญจนบุรี-2,9,เพื่อไทย
5,นาย,,ฉัตรพันธ์,เดชกิจสุนทร,กาญจนบุรี-2,42,กล้าธรรม
6,นาย,,กนิษฐ์,วิเศษสิงห์,กาญจนบุรี-2,46,ประชาชน
7,นาย,,สุกวี,แสงเป่า,กาญจนบุรี-2,27,ประชาธิปัตย์
8,นาย,,จิตรกร,ว่องประเสริฐ,กาญจนบุรี-2,43,พลังประชารัฐ
9,นาย,,ชาติชาย,เทือกเทียน,กาญจนบุรี-2,23,ปวงชนไทย
1,นาย,,ชาติชาย,บัวซ้อน,กาญจนบุรี-3,27,ประชาธิปัตย์
2,นาย,,ชุมพล,แสงวรรณ,กาญจนบุรี-3,46,ประชาชน
3,นาง,,สุมณฑา,แก่นอาสา,กาญจนบุรี-3,7,พลวัต
4,นางสาว,,พลอย,ธนิกุล,กาญจนบุรี-3,9,เพื่อไทย
5,นาย,,ยศวัฒน์,มาไพศาลสิน,กาญจนบุรี-3,37,ภูมิใจไทย
6,นางสาว,,วราพร,เตชาวัฒนวิศาล,กาญจนบุรี-3,11,เศรษฐกิจ
1,นางสาว,,วิสุดา,วิเชียรศิลป์,กาญจนบุรี-4,37,ภูมิใจไทย
2,พลเอก,,ชินวัฒน์,แม้นเดช,กาญจนบุรี-4,9,เพื่อไทย
3,ว่าที่ร้อยตรีหญิง,,มานิตา,ทิมหอม,กาญจนบุรี-4,7,พลวัต
4,นาย,,เดชสกล,จึงประวัติ,กาญจนบุรี-4,46,ประชาชน
5,ว่าที่พันตรี,,พงษ์เพชร,ปรีดิวิสุทธิ์,กาญจนบุรี-4,27,ประชาธิปัตย์
6,นาย,,นิล,เชื้อทอง,กาญจนบุรี-4,23,ปวงชนไทย
7,นาย,,อำพล,อินประเสริฐ,กาญจนบุรี-4,56,เพื่อบ้านเมือง
1,นางสาว,,เพชรมณี,โตเอี่ยม,กาญจนบุรี-5,46,ประชาชน
2,นาย,,พนม,โพธิ์แก้ว,กาญจนบุรี-5,9,เพื่อไทย
3,นาย,,ศักดิ์ดา,วิเชียรศิลป์,กาญจนบุรี-5,37,ภูมิใจไทย
4,นาย,,กิตติพงศ์,ศรีกิตติกาญจน์,กาญจนบุรี-5,11,เศรษฐกิจ
5,นาย,,ไสว,บัวบาน,กาญจนบุรี-5,27,ประชาธิปัตย์
6,นาย,,อุตดม,สง่างาม,กาญจนบุรี-5,1,ไทยทรัพย์ทวี
7,นาย,,วันชัย,สินประเสริฐ,กาญจนบุรี-5,43,พลังประชารัฐ
1,นาย,,สรชัด,สุจิตต์,สุพรรณบุรี-1,37,ภูมิใจไทย
2,นางสาว,,พิรุณวัลย์,บ้านพลูหลวง,สุพรรณบุรี-1,27,ประชาธิปัตย์
3,นาย,,ศุภกิจ,กลิ่นหอม,สุพรรณบุรี-1,43,พลังประชารัฐ
4,ดาบตำรวจ,,ชูชาติ,สุขสวัสดิ์,สุพรรณบุรี-1,48,ไทยสร้างไทย
5,นาย,,ประยูร,อินสกุล,สุพรรณบุรี-1,9,เพื่อไทย
6,นางสาว,,สุรภี,สถิตสวรรยา,สุพรรณบุรี-1,7,พลวัต
